_id,REPORT_YEAR,DIVISION,CATEGORY,SUBTYPE,COUNT_
4538,2021,D53,Crimes Against Property,Break & Enter-House,3
4552,2021,D14,Crimes Against Property,Fraud,1
4561,2021,D31,Crimes Against Property,Auto Theft,9
4590,2021,D32,Crimes Against Property,Break & Enter-Commercial,2
4591,2021,D43,Crimes Against Property,Break & Enter-Other,4
4594,2021,D23,Crimes Against Property,Auto Theft,5
4608,2021,D53,Crimes Against Property,Theft Over $5000,3
4628,2021,D23,Crimes Against Property,Break & Enter-Apartment,1
4637,2021,D22,Crimes Against Property,Theft Over $5000,7
4640,2021,D53,Crimes Against Property,Break & Enter-Other,4
4659,2021,D53,Crimes Against Property,Theft Over $5000,2
4696,2021,D33,Crimes Against Property,Auto Theft,14
4698,2021,NSA,Crimes Against Property,Theft Under $5000,1
4715,2021,D11,Crimes Against Property,Break & Enter-Apartment,6
4717,2021,D53,Crimes Against Property,Break & Enter-Other,2
4733,2021,D12,Crimes Against Property,Break & Enter-Apartment,1
4736,2021,D14,Crimes Against Property,Fraud,10
4738,2021,D33,Crimes Against Property,Other,1
4766,2021,D22,Crimes Against Property,Auto Theft,23
4774,2021,D14,Crimes Against Property,Theft Over $5000,2
4794,2021,D23,Crimes Against Property,Break & Enter-Other,1
4802,2021,D33,Crimes Against Property,Break & Enter-Other,1
4806,2021,D12,Crimes Against Property,Theft Over $5000,1
4809,2021,D22,Crimes Against Property,Break & Enter-Other,4
4821,2021,D22,Crimes Against Property,Break & Enter-Other,1
4826,2021,D32,Crimes Against Property,Theft Over $5000,2
4831,2021,D23,Crimes Against Property,Theft Under $5000,5
4844,2021,D53,Crimes Against Property,Break & Enter-Other,3
4854,2021,D33,Crimes Against Property,Break & Enter-House,7
4855,2021,D52,Crimes Against Property,Break & Enter-Commercial,1
4867,2021,D42,Crimes Against Property,Break & Enter-Other,2
4882,2021,D55,Crimes Against Property,Theft Over $5000,1
4883,2021,D51,Crimes Against Property,Auto Theft,1
4915,2021,D32,Crimes Against Property,Fraud,44
4916,2021,D22,Crimes Against Property,Other,1
4932,2021,D32,Crimes Against Property,Break & Enter-House,5
4973,2021,D13,Crimes Against Property,Break & Enter-Commercial,2
4978,2021,D23,Crimes Against Property,Theft Under $5000,1
5002,2021,D43,Crimes Against Property,Break & Enter-House,2
5005,2021,D42,Crimes Against Property,Break & Enter-Other,2
5015,2021,D55,Crimes Against Property,Break & Enter-Apartment,1
5024,2021,D11,Crimes Against Property,Auto Theft,5
5026,2021,D32,Crimes Against Property,Theft Over $5000,6
5041,2021,D53,Crimes Against Property,Break & Enter-Other,1
5046,2021,D33,Crimes Against Property,Break & Enter-House,1
5053,2021,D33,Crimes Against Property,Break & Enter-Other,1
5064,2021,D13,Crimes Against Property,Break & Enter-Apartment,9
5068,2021,D33,Crimes Against Property,Theft Over $5000,6
5116,2021,D12,Crimes Against Property,Theft Under $5000,2
5125,2021,D13,Crimes Against Property,Auto Theft,39
5136,2021,D23,Crimes Against Property,Theft Under $5000,14
5137,2021,D23,Crimes Against Property,Auto Theft,2
5141,2021,D33,Crimes Against Property,Auto Theft,27
5156,2021,D14,Crimes Against Property,Break & Enter-Other,1
5169,2021,D31,Crimes Against Property,Break & Enter-Commercial,2
5181,2021,D53,Crimes Against Property,Auto Theft,62
5191,2021,D22,Crimes Against Property,Break & Enter-House,6
5203,2021,D55,Crimes Against Property,Theft Over $5000,2
5215,2021,D31,Crimes Against Property,Break & Enter-House,3
5217,2021,D12,Crimes Against Property,Break & Enter-Other,1
5218,2021,D23,Crimes Against Property,Break & Enter-Other,2
5221,2021,D32,Crimes Against Property,Theft Over $5000,5
5225,2021,D55,Crimes Against Property,Theft Over $5000,1
5232,2021,D42,Crimes Against Property,Theft Over $5000,5
5239,2021,D23,Crimes Against Property,Theft Over $5000,2
5251,2021,D31,Crimes Against Property,Break & Enter-Other,1
5256,2021,D53,Crimes Against Property,Other,10
5262,2021,D14,Crimes Against Property,Auto Theft,22
5272,2021,D23,Crimes Against Property,Break & Enter-House,8
5286,2021,D41,Crimes Against Property,Auto Theft,15
5297,2021,D55,Crimes Against Property,Break & Enter-Apartment,1
5326,2021,D14,Crimes Against Property,Break & Enter-Other,1
5333,2021,D22,Crimes Against Property,Fraud,2
5337,2021,D31,Crimes Against Property,Fraud,42
5339,2021,D55,Crimes Against Property,Break & Enter-Other,1
5341,2021,D14,Crimes Against Property,Break & Enter-Commercial,3
5343,2021,D33,Crimes Against Property,Theft Under $5000,1
5350,2021,D32,Crimes Against Property,Theft Over $5000,5
5357,2021,D33,Crimes Against Property,Theft Over $5000,8
5384,2021,D32,Crimes Against Property,Break & Enter-Apartment,1
5421,2021,D23,Crimes Against Property,Theft Over $5000,5
5435,2021,D13,Crimes Against Property,Theft Over $5000,1
5443,2021,D53,Crimes Against Property,Break & Enter-Commercial,7
5445,2021,D22,Crimes Against Property,Break & Enter-Apartment,8
5451,2021,D22,Crimes Against Property,Break & Enter-Other,2
5456,2021,D43,Crimes Against Property,Fraud,5
5460,2021,D53,Crimes Against Property,Auto Theft,1
5495,2021,D13,Crimes Against Property,Theft Over $5000,3
5530,2021,D33,Crimes Against Property,Theft Under $5000,4
5562,2021,D53,Crimes Against Property,Theft Over $5000,1
5563,2021,D14,Crimes Against Property,Break & Enter-Apartment,7
5571,2021,D53,Crimes Against Property,Break & Enter-Commercial,1
5584,2021,D33,Crimes Against Property,Auto Theft,20
5651,2021,D23,Crimes Against Property,Fraud,188
5656,2021,D13,Crimes Against Property,Auto Theft,9
5692,2021,D53,Crimes Against Property,Other,2
5792,2021,D33,Crimes Against Property,Other,92
5798,2021,D51,Crimes Against Property,Auto Theft,31
5800,2021,D22,Crimes Against Property,Fraud,34
5802,2021,D41,Crimes Against Property,Other,96
5826,2021,D14,Crimes Against Property,Theft Under $5000,619
5837,2021,D33,Crimes Against Property,Auto Theft,41
5838,2021,D55,Crimes Against Property,Other,106
5882,2021,D41,Crimes Against Property,Theft Over $5000,4
5885,2021,D13,Crimes Against Property,Theft Under $5000,242
5898,2021,D13,Crimes Against Property,Break & Enter-Commercial,2
5902,2021,D13,Crimes Against Property,Theft Over $5000,8
5952,2021,D22,Crimes Against Property,Other,42
6070,2021,D31,Crimes Against Property,Auto Theft,107
6132,2021,D51,Crimes Against Property,Other,351
6182,2021,D11,Crimes Against Property,Fraud,31
6192,2021,D13,Crimes Against Property,Break & Enter-Other,5
6234,2021,D12,Crimes Against Property,Break & Enter-House,4
6235,2021,D32,Crimes Against Property,Other,59
6270,2021,D55,Crimes Against Property,Break & Enter-Apartment,14
6281,2021,D52,Crimes Against Property,Theft Under $5000,247
6316,2021,D55,Crimes Against Property,Theft Under $5000,116
6379,2021,D22,Crimes Against Property,Break & Enter-Apartment,6
6399,2021,D12,Crimes Against Property,Break & Enter-Other,6
6450,2021,D41,Crimes Against Property,Break & Enter-House,4
6466,2021,D33,Crimes Against Property,Other,80
6478,2021,D55,Crimes Against Property,Auto Theft,15
6501,2021,D22,Crimes Against Property,Other,23
6562,2021,D42,Crimes Against Property,Theft Over $5000,8
6638,2021,D32,Crimes Against Property,Fraud,31
6690,2021,D43,Crimes Against Property,Break & Enter-House,12
6739,2021,D12,Crimes Against Property,Other,23
6740,2021,NSA,Crimes Against Property,Break & Enter-House,8
6744,2021,D14,Crimes Against Property,Other,59
6770,2021,D14,Crimes Against Property,Auto Theft,19
6787,2021,D41,Crimes Against Property,Break & Enter-Commercial,16
6803,2021,D32,Crimes Against Property,Break & Enter-Other,5
6812,2021,D55,Crimes Against Property,Other,98
6844,2021,D31,Crimes Against Property,Theft Over $5000,14
6852,2021,D33,Crimes Against Property,Theft Under $5000,288
6867,2021,D31,Crimes Against Property,Fraud,90
6949,2021,D51,Crimes Against Property,Break & Enter-House,2
6964,2021,D43,Crimes Against Property,Break & Enter-Apartment,2
6965,2021,D51,Crimes Against Property,Auto Theft,20
7003,2021,D31,Crimes Against Property,Break & Enter-Commercial,32
7080,2021,D55,Crimes Against Property,Auto Theft,16
7108,2021,D22,Crimes Against Property,Break & Enter-Commercial,4
7111,2021,D23,Crimes Against Property,Break & Enter-House,2
7162,2021,D12,Crimes Against Property,Auto Theft,9
7218,2021,D51,Crimes Against Property,Break & Enter-Other,15
7239,2021,D23,Crimes Against Property,Theft Over $5000,8
7255,2021,D12,Crimes Against Property,Break & Enter-Apartment,5
7279,2021,D33,Crimes Against Property,Theft Over $5000,4
7284,2021,D22,Crimes Against Property,Theft Over $5000,5
7292,2021,D32,Crimes Against Property,Break & Enter-House,9
7311,2021,D55,Crimes Against Property,Other,54
7315,2021,D32,Crimes Against Property,Theft Over $5000,12
7337,2021,D23,Crimes Against Property,Other,60
7377,2021,D31,Crimes Against Property,Break & Enter-Other,3
7406,2021,D55,Crimes Against Property,Theft Under $5000,318
7407,2021,D14,Crimes Against Property,Break & Enter-House,1
7424,2021,D51,Crimes Against Property,Break & Enter-Other,3
7440,2021,D55,Crimes Against Property,Auto Theft,44
7442,2021,D11,Crimes Against Property,Theft Under $5000,22
7472,2021,D14,Crimes Against Property,Break & Enter-Apartment,19
7488,2021,D22,Crimes Against Property,Other,22
7546,2021,D22,Crimes Against Property,Break & Enter-Commercial,60
7573,2021,D32,Crimes Against Property,Theft Under $5000,77
7578,2021,D33,Crimes Against Property,Break & Enter-Apartment,3
7589,2021,D14,Crimes Against Property,Theft Under $5000,300
7590,2021,D55,Crimes Against Property,Theft Under $5000,362
7608,2021,D11,Crimes Against Property,Break & Enter-House,16
7694,2021,D12,Crimes Against Property,Break & Enter-Apartment,1
7750,2021,D52,Crimes Against Property,Break & Enter-Commercial,15
7775,2021,D32,Crimes Against Property,Break & Enter-House,9
7784,2021,D14,Crimes Against Property,Break & Enter-Apartment,11
7805,2021,D43,Crimes Against Property,Other,87
7818,2021,D32,Crimes Against Property,Break & Enter-Commercial,3
7876,2021,NSA,Crimes Against Property,Theft Over $5000,18
7882,2021,D52,Crimes Against Property,Break & Enter-Other,7
7907,2021,D53,Crimes Against Property,Other,79
7926,2021,D41,Crimes Against Property,Break & Enter-Apartment,2
7927,2021,D12,Crimes Against Property,Fraud,33
7936,2021,D43,Crimes Against Property,Theft Over $5000,6
7970,2021,D22,Crimes Against Property,Theft Under $5000,117
7995,2021,D12,Crimes Against Property,Other,32
8059,2021,D53,Crimes Against Property,Other,70
8105,2021,D43,Crimes Against Property,Auto Theft,32
8134,2021,D14,Crimes Against Property,Fraud,111
8205,2021,D14,Crimes Against Property,Theft Under $5000,12
8212,2021,D23,Crimes Against Property,Fraud,24
8242,2021,D33,Crimes Against Property,Break & Enter-Apartment,7
8256,2021,D22,Crimes Against Property,Theft Under $5000,176
8291,2021,D33,Crimes Against Property,Fraud,108
8314,2021,D14,Crimes Against Property,Other,164
8321,2021,D23,Crimes Against Property,Break & Enter-Other,3
8364,2021,D13,Crimes Against Property,Break & Enter-House,5
8372,2021,D13,Crimes Against Property,Break & Enter-Apartment,9
8382,2021,D11,Crimes Against Property,Auto Theft,28
8487,2021,D43,Crimes Against Property,Other,51
8490,2021,D43,Crimes Against Property,Break & Enter-Other,10
8553,2021,D14,Crimes Against Property,Break & Enter-Apartment,27
8555,2021,D23,Crimes Against Property,Auto Theft,44
8574,2021,D32,Crimes Against Property,Theft Under $5000,340
8596,2021,D43,Crimes Against Property,Theft Under $5000,377
8619,2021,D41,Crimes Against Property,Auto Theft,17
8625,2021,D41,Crimes Against Property,Break & Enter-Commercial,12
8630,2021,D41,Crimes Against Property,Auto Theft,11
8632,2021,D33,Crimes Against Property,Theft Over $5000,9
8634,2021,D14,Crimes Against Property,Break & Enter-Other,6
8654,2021,D13,Crimes Against Property,Other,94
8681,2021,D31,Crimes Against Property,Theft Under $5000,233
8723,2021,D51,Crimes Against Property,Break & Enter-Other,3
8726,2021,D32,Crimes Against Property,Break & Enter-Other,4
8738,2021,D14,Crimes Against Property,Other,31
8768,2021,D12,Crimes Against Property,Other,26
8828,2021,D31,Crimes Against Property,Break & Enter-Other,2
8834,2021,D13,Crimes Against Property,Other,65
8839,2021,D41,Crimes Against Property,Fraud,17
8869,2021,D41,Crimes Against Property,Fraud,95
9001,2021,D23,Crimes Against Property,Auto Theft,51
9007,2021,D53,Crimes Against Property,Break & Enter-Apartment,21
9055,2021,D33,Crimes Against Property,Fraud,26
9074,2021,D33,Crimes Against Property,Fraud,53
9077,2021,D42,Crimes Against Property,Other,76
9079,2021,D22,Crimes Against Property,Auto Theft,118
9149,2021,D13,Crimes Against Property,Theft Under $5000,305
9188,2021,D14,Crimes Against Property,Theft Over $5000,4
9197,2021,D12,Crimes Against Property,Break & Enter-Commercial,13
9224,2021,D23,Crimes Against Property,Break & Enter-Commercial,75
9236,2021,D22,Crimes Against Property,Break & Enter-Commercial,6
9250,2021,D22,Crimes Against Property,Break & Enter-House,5
9256,2021,D51,Crimes Against Property,Theft Under $5000,1074
9274,2021,D55,Crimes Against Property,Theft Over $5000,9
9290,2021,D41,Crimes Against Property,Break & Enter-Commercial,29
9309,2021,D52,Crimes Against Property,Fraud,118
9310,2021,D33,Crimes Against Property,Auto Theft,34
9341,2021,D51,Crimes Against Property,Break & Enter-House,1
9394,2021,D11,Crimes Against Property,Other,1
9429,2021,D51,Crimes Against Property,Other,159
9456,2021,D55,Crimes Against Property,Break & Enter-House,6
9463,2021,D41,Crimes Against Property,Break & Enter-Other,5
9471,2021,D41,Crimes Against Property,Other,25
9473,2021,NSA,Crimes Against Property,Other,1
9485,2021,D22,Crimes Against Property,Break & Enter-Apartment,12
9502,2021,D31,Crimes Against Property,Break & Enter-House,9
9511,2021,D32,Crimes Against Property,Auto Theft,83
9525,2021,D41,Crimes Against Property,Auto Theft,8
9530,2021,D41,Crimes Against Property,Break & Enter-Commercial,4
9533,2021,D22,Crimes Against Property,Auto Theft,26
9572,2021,D22,Crimes Against Property,Other,64
9575,2021,D55,Crimes Against Property,Break & Enter-Other,5
9580,2021,D14,Crimes Against Property,Theft Over $5000,4
9610,2021,D14,Crimes Against Property,Break & Enter-Commercial,16
9632,2021,D14,Crimes Against Property,Break & Enter-House,4
9658,2021,D43,Crimes Against Property,Break & Enter-Commercial,8
9661,2021,D22,Crimes Against Property,Auto Theft,71
9681,2021,D12,Crimes Against Property,Theft Under $5000,223
9716,2021,D32,Crimes Against Property,Break & Enter-House,4
9718,2021,D14,Crimes Against Property,Break & Enter-Other,3
9752,2021,D23,Crimes Against Property,Break & Enter-Apartment,6
9759,2021,D51,Crimes Against Property,Theft Over $5000,3
9806,2021,D53,Crimes Against Property,Theft Under $5000,338
9828,2021,D32,Crimes Against Property,Break & Enter-Commercial,36
9868,2021,D23,Crimes Against Property,Break & Enter-Other,3
9894,2021,D55,Crimes Against Property,Other,99
9896,2021,D33,Crimes Against Property,Break & Enter-Apartment,18
9899,2021,D13,Crimes Against Property,Break & Enter-House,8
9953,2021,D43,Crimes Against Property,Theft Under $5000,213
9976,2021,D14,Crimes Against Property,Other,130
9984,2021,D55,Crimes Against Property,Other,210
10021,2021,D53,Crimes Against Property,Break & Enter-Apartment,34
10051,2021,D11,Crimes Against Property,Break & Enter-House,2
10066,2021,D11,Crimes Against Property,Fraud,9
10072,2021,D52,Crimes Against Property,Fraud,219
10105,2021,D42,Crimes Against Property,Break & Enter-Commercial,72
10137,2021,D22,Crimes Against Property,Theft Over $5000,3
10182,2021,D41,Crimes Against Property,Theft Over $5000,3
10184,2021,D12,Crimes Against Property,Break & Enter-House,8
10220,2021,D12,Crimes Against Property,Theft Over $5000,5
10271,2021,D41,Crimes Against Property,Break & Enter-Commercial,9
10317,2021,D23,Crimes Against Property,Break & Enter-Apartment,12
10339,2021,D42,Crimes Against Property,Fraud,57
10358,2021,D55,Crimes Against Property,Break & Enter-Commercial,57
10371,2021,D11,Crimes Against Property,Auto Theft,23
10408,2021,D33,Crimes Against Property,Break & Enter-Other,3
10524,2021,D13,Crimes Against Property,Auto Theft,19
10546,2021,D41,Crimes Against Property,Fraud,41
10564,2021,D52,Crimes Against Property,Break & Enter-Commercial,90
10586,2021,D43,Crimes Against Property,Theft Under $5000,132
10593,2021,D11,Crimes Against Property,Auto Theft,20
10609,2021,D22,Crimes Against Property,Break & Enter-Commercial,12
10626,2021,D53,Crimes Against Property,Theft Under $5000,2
10640,2021,D43,Crimes Against Property,Theft Over $5000,4
10644,2021,D51,Crimes Against Property,Break & Enter-House,14
10647,2021,D33,Crimes Against Property,Other,47
10662,2021,D13,Crimes Against Property,Other,61
10673,2021,D23,Crimes Against Property,Break & Enter-Commercial,4
10691,2021,D13,Crimes Against Property,Break & Enter-House,16
10698,2021,D13,Crimes Against Property,Theft Under $5000,109
10709,2021,D55,Crimes Against Property,Break & Enter-Commercial,15
10734,2021,D52,Crimes Against Property,Other,39
10753,2021,D55,Crimes Against Property,Break & Enter-Apartment,8
10783,2021,D31,Crimes Against Property,Auto Theft,44
10784,2021,D12,Crimes Against Property,Break & Enter-Other,2
10788,2021,D31,Crimes Against Property,Other,13
10806,2021,D55,Crimes Against Property,Theft Over $5000,8
